atk\def,보만다,한카리아스,누리레느,갑주무사,하마돈,루카리오,드닐레이브,브리두라스,타부자고,따라큐,고릴타,킬가르도,마스카나,갸라도스,아머까오,킬라플로르,대쓰여너,리자몽,포푸니크,개굴닌자,에이스번,알로라 나인테일,에써르(수컷),워시로토무,불카모스,빠르모트,라우드본,삼삼드래,메타그로스,망나뇽,님피아,히트로토무,거북왕,대도각참,팬텀,마폭시,엠페르트,번치코,대짱이,라이츄,블래키,다크펫,더시마사리,핫삼,오롱털,픽시,카디나르마,앱솔,찌리배리,맘모꾸리,파라블레이즈,패리퍼,찌르호크,대검귀,마기라스,이어롭,플라엣테,배바닐라,드래펄트,입치트,메가니움,메타몽,이상해꽃,밀로틱,스코빌런,아쿠스타,몰드류,조로아크(히스이),미끄래곤(히스이),잠만보,무장조,클레스퍼트라,창파나이트,우츠보트,가라르야도킹,깜까미,엘풍,저승갓숭,스트린더(하이),샤미드,사마자르,인텔리레온,깨비물거미,가디안,왕구리,엘레이드,브리무음,눈여아,어흥염,마릴리,올리르바,스트린더(로우),펜드라,화염레오,윈디(히스이),캥카,꿈트렁,에써르(암컷),후딘,드래캄
찌리배리,-0.6857,-0.7955,0.1242,0.7074,-0.7627,-0.4025,-0.7063,-0.6890,-0.5714,-0.1364,-0.6999,-0.5053,-0.6843,0.0000,0.9932,-0.2334,-0.2334,0.0787,-0.4468,0.3202,-0.4468,-0.1745,0.1107,-0.1681,-0.5823,-0.1681,-0.4761,-0.7063,-0.4689,-0.7027,-0.7018,-0.7000,-0.2113,-0.3352,-0.1681,-0.6890,0.1038,-0.4689,-0.7955,0.2806,-0.2326,0.0846,0.8977,-0.2928,-0.1681,-0.1147,-0.4468,0.2474,0,-0.7955,-0.5828,0.6203,0.4127,0.9566,-0.7044,-0.2652,-0.7024,-0.1681,-0.4363,0.4007,-0.7000,0.9724,-0.7000,0.8798,-0.6838,0.9788,-0.7955,0.1000,-0.6999,-0.6762,0.7993,0.1327,-0.4689,-0.7000,-0.0222,0.7974,0.4334,-0.6579,0.1000,0.3921,0.1107,0.3202,0.9878,-0.4363,0.1000,-0.6954,0.1645,0.0767,-0.4223,0.3334,-0.6938,0.1000,-0.3539,-0.4468,-0.2310,-0.4231,0.0860,0.1327,-0.2817,-0.4576
맘모꾸리,-0.0238,-0.0955,0.1097,-0.0955,0.5101,-0.4311,-0.3288,-0.3288,-0.4330,-0.3039,-0.3288,-0.1977,-0.3288,-0.5621,-0.2313,-0.0955,-0.4311,-0.1482,-0.4311,-0.3288,-0.4311,0.0068,-0.3288,-0.7955,0.1056,-0.0955,0.1379,-0.3288,0.1379,0.1934,-0.0292,-0.3288,-0.4311,0.1379,-0.0955,-0.0955,0.1379,-0.1977,-0.0955,-0.0955,0.8379,0.4735,0.8090,-0.0381,0.4735,0.5380,0.1379,0.1379,1.0000,0,-0.0955,0.1007,-0.2454,-0.5621,0.1379,-0.3288,-0.2837,0.4735,-0.3288,0.1379,-0.0955,0.8090,0.1228,-0.2286,-0.1977,-0.3288,-0.0955,-0.3288,0.1379,0.2400,-0.2582,-0.3288,-0.4311,0.1379,0.6964,0.8514,-0.3288,-0.5621,0.7068,-0.3000,-0.3288,-0.3288,0.2394,0.2401,-0.0955,-0.0955,0.1889,0.3424,0.1379,0.0394,0.1379,0.7068,0.3424,-0.0955,-0.0830,-0.2267,-0.7955,0.0068,-0.3288,0.3712
파라블레이즈,-0.5487,-0.8977,0.1097,-0.0229,-0.1812,0.2401,-0.3288,-0.0955,0.1379,-0.0955,-0.0955,-0.1977,-0.3288,-0.0955,0.5732,-0.5621,-0.1977,0.3644,-0.3288,-0.3288,-0.3288,0.0068,0.0068,-0.3288,0.4030,-0.3288,0.4571,-0.3288,0.1379,-0.0816,0.5449,0.0068,-0.4311,0.3712,-0.0955,0.2401,0.1379,0.1379,-0.4311,0.0068,0.2229,0.0356,0.1594,0.7656,-0.0955,0.9939,0.4735,0.1379,0.7651,-0.1977,0,0.1007,-0.5891,-0.0955,0.0356,1.0000,0.3855,0.9113,-0.0955,0.4735,0.7080,0.3712,0.6918,0.2381,0.8823,-0.0955,-0.6644,-0.3288,0.1379,0.1379,0.4801,0.2401,0.4735,0.4735,0.6964,0.1822,1.0000,0.0068,0.4735,-0.0955,-0.0955,-0.3288,0.0672,0.7068,0.1379,0.3712,0.5901,-0.0955,-0.0955,0.0394,0.3390,0.8090,-0.3288,0.0068,-0.6606,-0.3288,0.1554,0.5757,0.2401,0.1379
패리퍼,-0.1038,-0.2753,-0.1070,0.9254,0.8617,-0.0220,-0.5993,-0.8977,-0.8865,-0.2056,-0.2753,-0.1171,-0.6109,-0.2598,-0.2228,-0.3288,-0.5993,-0.3251,0.0068,-0.2267,-0.2753,-0.2643,-0.2643,-0.8977,0.2390,-0.7016,0.3434,-0.5993,-0.8814,-0.6016,-0.5222,-0.6644,-0.2130,0.2189,-0.3125,0.0068,-0.2975,-0.3288,0.6239,-0.8977,0.0551,0.2029,0.8605,-0.0660,0.2500,0.2365,-0.2753,-0.3125,-0.6710,-0.2753,-0.2753,0,-0.2342,0.0456,0.1007,-0.5462,-0.6793,-0.5462,-0.8442,0.1007,-0.0670,0.5425,0.0517,-0.1807,-0.2197,0.1110,-0.2753,-0.3125,-0.8814,-0.0228,0.0181,-0.1736,0.2936,0.0603,-0.1932,0.8591,0.2564,0.3716,-0.8977,0.0250,-0.0792,0.0227,0.9469,-0.8977,0.1110,0.0608,-0.0796,-0.6481,0.5285,0.2046,0.3699,-0.8977,0.1280,0.0068,-0.3685,-0.5993,0.6466,-0.2167,-0.5462,-0.4148
찌르호크,-0.4281,-0.4806,0.2213,0.9059,0.5576,0.1379,0.2213,-0.0528,-0.1341,0.7065,0.8926,-0.2861,-0.2861,0.2738,0.4897,-0.4767,0.2213,0.0037,0.3237,-0.3288,0.0883,-0.5194,0.7476,-0.0528,0.3969,-0.5194,0.0251,-0.0528,0.2913,-0.0004,-0.0250,-0.0528,0.1786,0.8926,-0.0547,-0.2454,0.2550,0.5162,0.2913,-0.3902,0.9211,0.9595,0.8074,0.9347,0.8272,0.5917,0.1786,0.4120,-0.2516,0.2213,0.7095,0.2324,0,0.2213,0.1806,0.2809,-0.0356,0.0764,-0.2454,0.4276,0.9340,0.9650,0.8568,0.2909,0.4547,-0.2454,0.7476,-0.0547,0.2213,0.8553,0.6020,0.0883,0.4547,0.7903,0.2678,0.9741,0.3237,0.7476,-0.0528,0.2826,0.2213,-0.2454,0.7774,0.2213,0.2213,0.4547,0.2520,-0.5194,0.2913,0.9244,0.6303,-0.0528,0.4678,-0.0547,-0.1135,0.5550,0.8890,0.5550,-0.0547,-0.0528
대검귀,-0.0937,-0.3288,-0.7955,-0.6286,0.2829,-0.6644,-0.5621,-0.3288,-0.0230,-0.5621,-0.6644,-0.0955,-0.3288,-0.5621,-0.1302,-0.3288,0.4735,-0.3815,-0.8977,-0.3288,-0.6644,-0.5621,-0.3288,-0.7955,-0.3288,-0.8977,0.2350,-0.5621,-0.0955,0.1934,-0.7652,-0.3288,0.0514,0.4735,-0.3288,-0.3288,0.2785,-0.1977,0.0514,-0.8977,0.9250,0.4735,0.7273,-0.4629,-0.0955,-0.5374,0.1379,0.1379,-0.7647,0.4735,-0.0955,0.0569,-0.2454,0,0.1379,-0.3288,-0.8977,0.8090,-0.3288,-0.3288,-0.2586,0.4735,0.0001,-0.1829,-0.4311,1.0000,0.0068,-0.3288,-0.0955,0.3922,-0.2241,-0.3288,-0.6644,-0.0955,0.5398,0.9577,-0.3288,-0.8064,-0.0955,0.7910,-0.0955,0.1066,-0.2137,-0.0955,0.3568,-0.0955,-0.2122,0.0068,-0.0955,-0.7544,-0.0955,-0.0955,-0.6848,0.0068,-0.0917,-0.5103,-0.0878,0.2401,-0.3288,-0.0955
마기라스,-0.2573,-0.3288,0.1097,-0.1977,-0.0588,-0.6644,-0.3288,-0.3288,-0.5939,-0.3288,-0.8977,-0.1977,-0.3288,-0.3288,-0.4623,0.2401,-0.6644,-0.0197,-0.6644,-0.3288,-0.4311,-0.0955,0.0068,-0.3288,-0.0955,-0.6644,0.3261,0.0068,-0.8977,-0.2732,-0.1245,0.5757,-0.5621,0.3712,-0.6644,0.2401,0.1379,-0.6644,-0.0955,-0.3288,0.9943,1.0000,0.5732,-0.8390,0.1379,0.2044,-0.6644,-0.4311,0.9001,-0.3288,-0.4311,-0.2753,-0.3902,-0.3288,0,-0.3288,-0.6192,0.2401,0.0068,0.1379,-0.4924,0.3712,-0.2624,-0.2286,-0.0955,0.0068,-0.3288,-0.6644,0.1379,0.4735,-0.7312,0.0068,-0.8977,-0.2267,0.9657,0.9971,-0.3288,-0.8977,0.5757,-0.2681,-0.6644,-0.3288,0.4735,-0.3288,-0.3288,-0.8977,0.0212,0.5757,-0.1636,-0.0955,0.3390,0.5757,-0.0417,0.5757,-0.4273,-0.3288,-0.3410,0.0068,-0.4311,-0.1977
이어롭,0.3730,0.1379,0.4453,-0.1619,0.1836,-0.1977,-0.0955,-0.0955,-0.7955,0.0864,-0.0955,-0.7955,-0.3288,0.2400,-0.3028,0.0864,-0.0955,0.1609,-0.6644,0.0068,-0.6644,0.0068,0.4735,0.4735,0.5332,-0.4311,-0.7046,0.1379,-0.5621,0.1934,-0.0292,0.1379,-0.0955,0.1379,-0.5621,0.1379,0.4464,-0.1977,-0.0955,-0.3288,0.6851,0.2400,0.7076,-0.4629,0.4735,0.5627,-0.0955,0.1379,0.3866,0.1379,-0.7955,0.4894,-0.2861,0.1379,0.1379,0,0.1830,0.4735,-0.3288,-0.1492,0.4729,0.4735,0.5384,0.9047,0.3783,0.3424,0.1379,-0.5621,0.1379,0.2400,-0.3099,0.5757,-0.1977,0.8090,0.4614,0.3081,0.3424,-0.8977,0.4735,0.5321,-0.3288,0.0068,0.7377,0.4735,0.4735,0.1379,0.3567,-0.6159,-0.1192,0.0394,0.3335,0.4735,-0.2751,-0.3288,0.1292,0.1018,-0.0955,0.4735,-0.3288,0.1379
플라엣테,0.4292,-0.0503,0.5201,0.1830,0.2141,0.1379,0.4164,0.2862,-0.5012,-0.0724,0.1830,-0.7223,0.0528,0.5176,-0.3478,0.0347,0.0347,-0.6434,-0.1986,0.0528,-0.8525,0.3855,0.3855,0.5176,-0.4793,0.0528,0.0060,0.3884,-0.6192,0.7346,0.0725,0.2379,0.3817,0.0347,-0.4319,-0.5179,-0.2810,0.2862,0.1830,0.1551,0.9975,0.1379,0.8942,-0.0918,0.6037,0.8946,0.1217,0.7520,0.8965,0.1830,-0.2857,0.7117,0.0085,0.7520,0.4164,-0.2837,0,0.5176,0.1370,0.0528,0.8290,0.7972,0.2381,0.9413,0.2677,0.3034,-0.4319,0.1551,-0.1986,0.2611,-0.0956,0.6330,0.7068,0.1830,-0.3418,1.0000,0.6330,0.8542,0.1830,0.8728,0.6218,0.4907,0.7715,0.5176,0.8904,0.7520,0.6577,0.4907,0.1830,0.6759,0.6924,0.1830,-0.6192,-0.1990,-0.4357,0.1830,-0.1986,0.8521,-0.0092,0.0347
배바닐라,0.1396,-0.0955,-0.4948,-0.5621,0.5967,-0.8977,-0.5621,-0.3288,-0.8272,-0.2267,-0.3288,-0.8977,0.2401,-0.2267,0.0043,-0.5621,-0.5621,-0.8219,-0.8977,-0.4623,-0.8977,0.3424,-0.2267,-0.6980,-0.7955,-0.6644,-0.8005,-0.3288,-0.5621,-0.0399,-0.4296,-0.8977,-0.5621,-0.5621,-0.3288,-0.8977,-0.7844,-0.8977,-0.0955,-0.3288,0.3421,0.1379,0.0000,-0.5970,0.2400,0.2961,-0.8977,0.1379,0.2986,-0.5621,-0.7955,0.4894,-0.2861,-0.7955,-0.4311,-0.5621,-0.5180,0,-0.3288,-0.0955,0.2414,0.8090,0.2251,-0.7000,0.0427,-0.1639,-0.5621,-0.3288,-0.3288,-0.7955,0.2118,0.3424,-0.1977,0.8090,-0.0292,0.6614,0.5757,-0.5978,0.4735,-0.6712,-0.3288,-0.4623,-0.3040,-0.2267,-0.2313,-0.5621,0.2400,0.3424,-0.8873,-0.4273,0.4735,0.4735,-0.1524,-0.8977,-0.8939,-0.5621,-0.3288,-0.2267,-0.3288,0.1379
드래펄트,0.0374,-0.1977,-0.0955,0.4070,0.5101,0.1379,-0.1977,-0.1977,0.1379,0.1379,0.4735,-0.1977,-0.1977,0.1379,0.5732,0.1379,0.1379,0.1609,0.1379,0.1379,0.1379,0.1379,0.4735,0.4735,0.8675,0.4735,0.2350,-0.1977,0.1379,-0.1422,-0.5981,0.8090,0.2400,0.1379,0.3712,0.4735,-0.0839,0.8090,0.2400,0.4735,-0.0123,0.0356,0.8910,0.7656,-0.3288,-0.3041,0.4735,0.1379,0.5993,0.1379,-0.1977,0.6696,0.2213,0.1379,-0.0955,0.1379,-0.2828,0.1379,0,0.1379,0.5432,0.1379,0.9288,0.0038,0.8090,0.1379,0.1379,0.1379,-0.4311,0.1323,0.7166,0.4735,0.4735,0.4735,0.3608,0.2835,0.1379,0.4735,0.4735,-0.0080,0.4735,0.1379,0.3408,0.3712,0.2400,0.3633,0.1379,0.1379,-0.0955,-0.0955,0.1990,0.9113,0.8628,0.4735,-0.0955,0.2400,0.4910,0.4735,0.3712,-0.1977
입치트,-0.5621,-0.3288,-0.5621,0.0674,-0.2839,-0.5621,-0.3288,-0.7955,-0.7955,0.7018,-0.3321,-0.8977,0.3424,-0.5621,0.1997,-0.3288,-0.5621,-0.8977,0.2401,-0.3288,-0.7955,0.5757,-0.5621,-0.5621,-0.8365,0.0068,-0.8977,-0.4311,-0.7955,-0.5632,-0.2557,-0.8977,-0.5621,0.5757,-0.3288,-0.8977,-0.5892,-0.5621,-0.7955,-0.5621,0.9943,-0.2267,0.8452,0.2755,1.0000,-0.2375,-0.8977,0.3424,-0.2146,-0.3288,-0.5621,-0.2753,-0.2936,0.3424,-0.3288,0.3237,-0.0964,0.0068,-0.3288,0,-0.6363,0.9113,-0.7139,-0.3316,-0.8977,0.4399,-0.5621,-0.5621,-0.7955,0.1345,-0.0851,0.1066,-0.3288,0.7599,-0.4838,1.0000,0.6780,0.0068,-0.5621,-0.3605,0.3424,-0.5621,0.2081,-0.3288,-0.5621,-0.3175,0.1379,0.0068,-0.7955,0.4085,-0.2353,-0.5621,-0.2267,-0.8977,-0.5708,-0.2430,-0.3445,-0.5621,-0.3288,0.2400
메가니움,-0.5877,-0.4924,0.2495,-0.2586,0.8489,-0.2574,-0.7955,-0.3277,-0.5755,-0.1300,-0.6994,-0.1904,-0.7252,-0.3719,-0.7287,-0.3288,0.7080,-0.4920,-0.7252,-0.0942,-0.7252,-0.7252,-0.1828,0.9031,-0.4922,-0.1564,-0.2606,-0.2574,0.2838,-0.5614,-0.4742,-0.7955,0.7080,0.0753,-0.4919,-0.8263,0.0771,-0.3288,0.7783,0.5383,0.4910,0.2092,0.7575,-0.7273,0.2838,0.1115,-0.3596,0.4240,0.7666,-0.0955,-0.7252,-0.0253,-0.7281,0.2414,0.5432,-0.3914,-0.6758,-0.2586,-0.4924,0.7485,0,0.9953,-0.7100,0.1258,-0.4257,0.2414,-0.2575,-0.2574,-0.1604,-0.4118,-0.7471,0.3395,-0.0955,-0.6585,-0.4707,0.8852,-0.3755,-0.4374,0.1379,0.5347,-0.4919,-0.0240,-0.0552,0.0505,0.7080,-0.2670,0.2838,-0.4919,-0.2752,0.8166,-0.6298,0.1379,-0.7622,-0.5621,-0.3262,-0.3884,0.2828,-0.1828,-0.2679,-0.2586
메타몽,-0.4923,-0.5621,-0.7955,-0.7308,-0.6478,-0.6644,-0.6644,-0.5621,-0.8272,-0.5621,-0.8977,-0.8977,-0.3288,-0.7955,-0.7955,-0.3288,-0.8977,-0.7955,-0.8977,-0.5621,-0.8977,-0.7955,-0.7955,-0.7955,-0.7955,-0.8977,-0.7841,-0.3288,-0.8977,-0.7377,-0.8245,-0.7955,-0.7955,-0.5621,-0.8977,-0.7955,-0.7955,-0.8977,-0.7955,-0.7955,-0.7000,-0.3288,-0.7000,-0.8390,-0.5621,-0.7101,-0.8977,-0.6644,-0.6909,-0.7955,-0.6644,-0.5838,-0.8142,-0.5621,-0.6644,-0.5621,-0.8525,-0.7955,-0.3288,-0.7955,-0.7287,0,-0.7334,-0.7005,-0.5621,-0.7000,-0.3288,-0.8977,-0.7955,-0.6688,-0.7955,-0.7955,-0.8977,-0.7955,-0.6537,-0.7540,-0.7955,-0.8977,-0.5621,-0.7118,-0.8977,-0.7955,-0.3026,-0.7955,-0.7955,-0.8977,-0.4455,-0.5621,-0.8977,-0.7955,-0.4686,-0.5621,-0.7955,-0.7955,-0.6606,-0.7955,-0.7955,-0.7955,-0.8977,-0.1977
이상해꽃,-0.5811,-0.7334,0.2446,0.0592,0.5578,-0.2624,-0.7955,-0.2624,-0.5698,-0.1086,0.5607,-0.0306,-0.3288,-0.4442,-0.7334,0.2251,0.2043,-0.7183,-0.1451,-0.2624,-0.5979,-0.3288,-0.4972,0.8830,-0.7583,0.0717,-0.2645,-0.6505,-0.2473,-0.6372,0.7113,-0.7139,0.3385,0.1541,0.0717,-0.8312,0.1112,-0.3645,0.7733,0.8145,0.0177,0.0867,0.8244,-0.6904,0.6918,0.7634,-0.2128,0.4275,0.8312,-0.2473,-0.7139,-0.1096,-0.8020,0.0284,0.2043,-0.4972,-0.2286,-0.2473,-0.7334,0.6918,0.9939,0.9288,0,-0.1685,0.1379,-0.2624,-0.2267,-0.4972,-0.1490,-0.6891,-0.7505,-0.4972,-0.2473,0.5914,-0.2837,0.6486,1.0000,-0.6905,0.7733,0.2531,-0.1859,-0.1105,0.2859,-0.2473,0.5384,-0.6279,0.0619,-0.7139,-0.3526,1.0000,0.7386,0.7733,-0.6163,-0.4806,-0.4474,-0.6451,-0.5362,-0.6505,-0.7139,-0.0306
밀로틱,0.0757,0.0049,-0.6976,-0.5632,0.5831,-0.4610,-0.4629,-0.7005,-0.6927,-0.6973,-0.5640,-0.4659,-0.2273,-0.7955,-0.2319,0.1060,-0.6987,-0.1631,-0.6972,0.1060,-0.2273,0.0889,-0.4333,-0.7005,0.1250,-0.5627,0.8964,0.3405,-0.2300,0.8173,-0.6998,-0.2273,-0.4109,-0.1390,0.1343,0.2463,-0.7000,0.4716,-0.2320,-0.4629,0.2441,0.0056,0.4667,-0.1425,0.3024,0.3106,0.5727,0.4031,-0.6821,0.2413,-0.2254,0.2859,-0.1758,0.3714,0.2413,-0.6967,-0.6993,0.7893,0.1060,0.3883,0.0236,0.9933,0.2981,0,-0.3275,-0.2345,-0.2254,0.1343,-0.7000,-0.6981,0.0162,-0.1643,-0.0955,0.3024,-0.0354,0.8995,0.1060,-0.4376,0.0038,0.5604,0.3405,0.2344,-0.4654,0.0321,0.4667,-0.0041,0.1156,0.0979,0.6066,-0.6485,0.0215,0.0038,-0.4090,0.6761,0.0187,-0.6986,0.8893,0.0873,-0.5402,0.3024
스코빌런,-0.7476,-0.5621,0.3898,0.0203,0.4551,-0.0955,-0.5621,-0.3288,-0.0769,-0.1254,0.0729,0.1379,-0.0955,-0.2267,0.1379,-0.8316,-0.4240,-0.7955,-0.3288,-0.0955,-0.8977,0.0729,0.0068,-0.0955,-0.3660,-0.3288,-0.4681,-0.7955,0.4445,-0.7606,0.0856,-0.7955,-0.3288,0.1379,-0.6644,-0.7955,-0.0762,-0.7955,0.3712,0.0068,0.3280,0.1379,0.6877,0.3712,0.2110,0.7953,-0.7293,-0.0955,0.8741,-0.0955,-0.7955,0.0207,-0.5809,0.2401,-0.1977,-0.4960,-0.1990,-0.2627,-0.7955,0.8823,0.4818,0.4735,-0.3288,0.3405,0,0.4806,-0.2627,-0.3288,-0.0955,0.0043,0.1117,0.0068,0.0427,0.2040,-0.2824,0.5458,0.9749,-0.5621,-0.1906,0.6842,-0.3288,-0.0955,0.5074,-0.3218,0.4735,-0.3186,0.1779,0.2401,-0.5791,0.8090,0.4353,-0.1906,-0.3047,-0.7955,-0.8340,-0.5062,0.7816,-0.1605,-0.0884,-0.8977
아쿠스타,0.3730,0.1379,-0.2886,-0.8686,0.1534,-0.0955,-0.5621,-0.3288,-0.6506,-0.1128,-0.4311,-0.8977,-0.3288,-0.5621,-0.4667,0.1379,-0.3288,0.0852,-0.0955,-0.7955,-0.3288,0.0043,-0.0955,-0.3288,-0.1365,-0.1977,-0.0955,-0.0955,-0.5621,0.1934,-0.4959,0.1379,0.0043,-0.5621,0.1379,0.8090,-0.7000,0.1379,0.0043,-0.4311,-0.6770,-0.4311,0.8910,-0.5970,-0.3288,0.0293,0.1379,-0.0955,-0.7801,0.1379,-0.1977,0.0088,0.2213,-0.7955,-0.0955,-0.3288,-0.3017,0.3027,-0.3288,-0.2313,-0.2586,0.9932,0.2043,0.2354,-0.5982,0,0.1379,-0.0955,-0.7955,-0.2313,-0.0274,-0.3288,0.1379,0.1379,-0.1536,-0.1967,-0.3288,0.2043,0.1379,0.4573,0.1379,-0.5621,-0.3994,-0.0955,0.3027,-0.1033,-0.3288,-0.0955,-0.1192,-0.0591,-0.0955,0.1379,0.1379,0.1379,0.3625,-0.3649,0.0306,0.9065,-0.5621,0.1379
몰드류,-0.5982,-0.8977,0.1097,-0.0955,-0.2668,-0.4311,0.1379,0.1379,0.1379,0.0068,-0.0955,0.1379,-0.3288,-0.0955,-0.2997,0.3712,-0.4311,-0.4080,-0.4311,-0.3288,-0.4311,0.2401,0.0068,-0.3288,-0.2353,-0.4311,0.1215,-0.5621,0.1379,-0.1177,0.7137,-0.1977,-0.4311,0.1379,-0.0955,-0.4311,0.1379,0.0356,-0.4311,-0.0955,0.6875,0.1379,0.4735,-0.0955,0.4735,0.7735,-0.1977,0.1379,0.9046,-0.1977,0.3712,0.1007,-0.7528,-0.0955,0.1379,-0.3288,0.4907,0.4735,-0.3288,0.4735,0.3515,0.1379,0.2400,0.2381,0.0427,-0.3288,0,-0.3288,0.1379,-0.0955,-0.5410,0.6780,-0.1977,0.5732,0.3608,0.6614,0.3424,-0.5978,0.9113,-0.0955,0.1379,-0.3288,0.0672,0.4735,0.1379,0.1379,0.3057,0.0068,-0.1636,0.0394,0.1055,0.9113,-0.4514,-0.4311,-0.4186,-0.5103,-0.1033,0.4735,-0.3288,0.3712
조로아크(히스이),-0.0256,0.1379,-0.0955,-0.0955,-0.0588,0.1379,0.1379,0.1379,-0.0230,0.4735,0.1379,0.1379,-0.3288,-0.0955,0.2400,-0.0955,0.1379,-0.1482,-0.5621,-0.3288,-0.5621,0.1379,0.2400,-0.0955,-0.0357,0.1379,0.1379,-0.1977,0.1379,-0.0966,-0.3579,-0.0955,-0.0955,0.0356,0.5757,0.1379,0.1497,-0.0955,-0.0955,-0.3288,-0.0565,0.1379,0.3027,0.4300,-0.1977,0.2292,0.1379,0.1379,-0.0023,0.1379,0.1379,0.1541,-0.0528,0.1379,0.3712,0.4735,-0.1986,0.1379,-0.3288,0.4735,0.2092,0.8090,0.5384,0.0321,0.1379,0.0068,0.1379,0,0.1379,0.2400,0.2118,0.4735,-0.0955,0.4735,0.2057,0.0366,0.2401,0.8090,-0.0955,-0.2433,-0.0955,-0.3288,0.1686,0.1379,0.2400,0.1379,0.1379,-0.0955,-0.1636,0.4735,0.3390,-0.0955,0.0068,0.1379,0.1379,0.1898,0.3765,0.2400,-0.3288,-0.0955
미끄래곤(히스이),-0.0238,-0.3288,0.3399,0.0714,0.0522,-0.3288,-0.3288,0.0068,-0.3308,0.0317,-0.3288,-0.3288,0.0068,-0.3288,0.1066,0.0068,0.1066,0.0293,-0.6644,0.3424,-0.6644,0.5757,1.0000,1.0000,0.3063,-0.3288,0.1017,0.2401,-0.3288,-0.2732,0.1448,0.0068,-0.2007,0.4735,-0.3288,0.0068,0.9814,-0.6644,-0.3288,0.0068,0.3712,0.0068,0.9932,-0.0367,0.2401,0.9551,-0.3288,-0.3288,0.9875,-0.3288,-0.3288,1.0000,-0.2454,0.0068,-0.3288,-0.3288,0.1551,0.3424,0.2401,0.8090,0.3395,0.8090,0.3234,0.8915,0.0068,1.0000,-0.3288,-0.3288,0,-0.0499,-0.1624,1.0000,-0.6644,1.0000,0.9219,0.8534,0.6780,-0.5621,1.0000,0.8711,-0.3288,1.0000,0.9932,0.5757,0.1066,-0.3367,0.8602,0.3424,-0.3288,0.0394,0.4397,1.0000,0.0068,0.0068,-0.3250,-0.0293,-0.3112,1.0000,-0.3288,0.4735
잠만보,-0.0501,0.0068,0.2083,-0.7828,-0.3187,-0.3288,-0.6433,-0.0744,-0.2448,-0.2823,-0.4354,-0.5621,0.3424,-0.4344,-0.0276,0.6224,-0.7509,0.7413,-0.3288,0.2589,-0.3288,0.8251,0.7154,0.2589,0.4910,-0.3288,0.8898,-0.0744,-0.4089,0.3952,-0.2702,0.5349,-0.4391,-0.2267,0.0068,0.5887,0.4301,-0.3288,-0.4623,0.1255,0.0626,0.1193,0.7642,-0.0820,-0.0744,0.5090,-0.0999,-0.5621,0.9227,-0.2267,-0.3288,0.1605,-0.6926,-0.3344,-0.5621,-0.2267,-0.1917,1.0000,-0.0744,-0.0776,0.6150,0.8251,0.9345,0.8429,0.1066,0.4399,0.0068,-0.2267,0.0524,0,-0.2400,0.6085,-0.8977,0.5692,0.9059,0.2314,1.0000,-0.7955,0.9113,0.5467,-0.7955,0.4399,0.3826,0.2589,0.4327,-0.5621,0.6847,1.0000,-0.5294,-0.4722,0.5063,0.9113,-0.0226,0.8251,-0.0467,-0.4623,-0.2323,0.5861,0.0068,0.1601
무장조,-0.7470,-0.6141,0.0613,0.8598,0.8033,-0.2548,-0.2072,-0.7312,-0.7273,0.5936,0.5856,-0.1023,0.0068,-0.2496,0.6982,0.0068,-0.4434,-0.7457,0.3142,-0.2548,-0.7312,0.0710,-0.2548,-0.7955,-0.4301,-0.4979,-0.7167,-0.5621,-0.1378,-0.6010,0.3027,-0.7955,-0.4434,0.8832,-0.1624,-0.5621,0.2265,-0.3288,0.3388,-0.4979,0.8565,0.5458,0.7626,0.4082,0.7873,0.3253,-0.7312,0.5856,-0.5653,0.4130,-0.4434,0.0348,-0.4884,0.3648,0.7166,0.4862,0.2109,-0.2548,-0.7312,0.2220,0.9966,1.0000,0.9968,0.1042,-0.3106,0.1870,0.7854,-0.2548,0.1476,0.3388,0,0.2999,0.3810,1.0000,0.0713,0.9411,0.9113,0.0973,-0.3288,0.3238,0.4130,-0.1624,0.9026,-0.2548,0.1054,0.6477,0.2118,-0.2548,-0.4979,0.6747,0.9613,-0.3288,1.0000,-0.4979,-0.4888,0.3781,0.9128,-0.1624,-0.1624,0.0233
클레스퍼트라,-0.0256,-0.0955,-0.0550,-0.5689,0.1534,-0.0955,-0.0955,-0.5621,-0.2564,-0.0955,-0.0955,-0.4311,-0.3288,-0.3288,-0.5847,0.1379,-0.0955,-0.2805,-0.0955,-0.3288,-0.5621,-0.4623,-0.3288,0.1379,-0.6031,-0.0955,-0.3175,0.1379,-0.0955,-0.1607,-0.7292,-0.0955,-0.0955,-0.7955,-0.3288,-0.0955,-0.5648,0.1379,0.1379,-0.5621,-0.2476,-0.1977,0.9065,-0.6962,-0.0955,0.0293,-0.0955,0.1379,0.0304,0.1379,-0.4311,0.2024,-0.0139,0.1379,-0.0955,-0.5621,-0.5351,-0.3288,-0.5621,0.0043,-0.1604,0.8090,0.5384,0.3024,-0.0955,0.3424,-0.5621,-0.5621,-0.7955,-0.3506,-0.1231,0,0.1379,0.4735,0.1907,0.0366,-0.2267,0.2291,0.4735,0.2950,-0.0955,-0.3288,-0.3994,-0.0955,0.2400,0.2400,0.2400,-0.3288,-0.7955,0.1743,-0.0671,0.4735,-0.3288,-0.5621,-0.3375,-0.3288,0.0043,0.4467,-0.5621,0.1379
